"","Player","Lat","Long","Type"
"36320","James Posey",39.76838,-86.15804,"NBA"
"36330","James Ray",29.9589,-90.1568,"Birth"
"36331","James Ray",29.9589,-90.1568,"High School"
"36332","James Ray",33.82232,-85.76663,"College"
"36333","James Ray",39.73915,-104.9847,"NBA"
"36349","James Robinson",32.3134,-90.172,"Birth"
"36350","James Robinson",32.3134,-90.172,"High School"
"36351","James Robinson",33.20944,-87.54149,"College"
"36352","James Robinson",45.52345,-122.67621,"NBA"
"36353","James Robinson",44.97997,-93.26384,"NBA"
"36354","James Robinson",34.05223,-118.24368,"NBA"
"36355","James Robinson",34.05223,-118.24368,"NBA"
"36356","James Robinson",44.97997,-93.26384,"NBA"
"36357","James Robinson",28.53834,-81.37924,"NBA"
"36368","James Scott",40.9111,-74.1425,"Birth"
"36369","James Scott",40.9111,-74.1425,"High School"
"36370","James Scott",45.58333,-94.39167,"College"
"36371","James Scott",25.77427,-80.19366,"NBA"
"36387","James Silas",32.4085,-91.1868,"Birth"
"36388","James Silas",32.4085,-91.1868,"High School"
"36389","James Silas",31.62157,-94.64938,"College"
"36390","James Silas",32.78306,-96.80667,"NBA"
"36391","James Silas",29.42412,-98.49363,"NBA"
"36392","James Silas",29.42412,-98.49363,"NBA"
"36393","James Silas",41.4995,-81.69541,"NBA"
"36406","James Singleton",41.9288,-87.6315,"Birth"
"36407","James Singleton",41.9288,-87.6315,"High School"
"36408","James Singleton",36.61144,-88.32226,"College"
"36409","James Singleton",34.05223,-118.24368,"NBA"
"36410","James Singleton",32.78306,-96.80667,"NBA"
"36411","James Singleton",32.78306,-96.80667,"NBA"
"36412","James Singleton",38.89511,-77.03637,"NBA"
"36413","James Singleton",38.89511,-77.03637,"NBA"
"36425","James Southerland",40.8424,-73.8556,"Birth"
"36426","James Southerland",42.5908,-71.8055,"High School"
"36427","James Southerland",43.03784,-76.13465,"College"
"36428","James Southerland",35.22709,-80.84313,"NBA"
"36429","James Southerland",29.95465,-90.07507,"NBA"
"36444","James Thomas",42.8822,-73.9916,"Birth"
"36445","James Thomas",36.8385,-79.4334,"High School"
"36446","James Thomas",30.26715,-97.74306,"College"
"36447","James Thomas",45.52345,-122.67621,"NBA"
"36448","James Thomas",33.749,-84.38798,"NBA"
"36449","James Thomas",39.95234,-75.16379,"NBA"
"36450","James Thomas",41.85003,-87.65005,"NBA"
"36463","James White",38.8749,-77.0325,"Birth"
"36464","James White",36.8385,-79.4334,"High School"
"36465","James White",39.13145,-84.51633,"College"
"36466","James White",29.42412,-98.49363,"NBA"
"36467","James White",29.76328,-95.36327,"NBA"
"36468","James White",40.71427,-74.00597,"NBA"
"36482","James Wilkes",36.1473,-86.777,"Birth"
"36483","James Wilkes",34.0396,-118.2661,"High School"
"36484","James Wilkes",34.02051,-118.28563,"College"
"36485","James Wilkes",41.85003,-87.65005,"NBA"
"36486","James Wilkes",42.33143,-83.04575,"NBA"
"36501","James Worthy",35.2298,-81.2428,"Birth"
"36502","James Worthy",35.2298,-81.2428,"High School"
"36503","James Worthy",36.00153,-78.94001,"College"
"36504","James Worthy",34.05223,-118.24368,"NBA"
"36520","JamesOn Curry",36.1919,-79.3267,"Birth"
"36521","JamesOn Curry",36.1399,-79.2665,"High School"
"36522","JamesOn Curry",35.19804,-97.44459,"College"
"36523","JamesOn Curry",34.05223,-118.24368,"NBA"
"36539","Jamie Feick",40.75,-82.5167,"Birth"
"36540","Jamie Feick",40.75,-82.5167,"High School"
"36541","Jamie Feick",42.84031,-84.47982,"College"
"36542","Jamie Feick",35.22709,-80.84313,"NBA"
"36543","Jamie Feick",29.42412,-98.49363,"NBA"
"36544","Jamie Feick",43.0389,-87.90647,"NBA"
"36545","Jamie Feick",43.0389,-87.90647,"NBA"
"36546","Jamie Feick",40.83399,-74.09709,"NBA"
"36558","Jamie Waller",36.6882,-78.9882,"Birth"
"36559","Jamie Waller",36.6882,-78.9882,"High School"
"36560","Jamie Waller",37.56196,-77.45039,"College"
"36561","Jamie Waller",40.83399,-74.09709,"NBA"
"36577","Jamie Watson",35.7992,-77.845,"Birth"
"36578","Jamie Watson",35.68,-77.9126,"High School"
"36579","Jamie Watson",33.7938,-79.0132,"College"
"36580","Jamie Watson",40.76078,-111.89105,"NBA"
"36581","Jamie Watson",32.78306,-96.80667,"NBA"
"36582","Jamie Watson",25.77427,-80.19366,"NBA"
"36596","Jamison Brewer",33.6483,-84.4561,"Birth"
"36597","Jamison Brewer",39.0649,-76.9798,"High School"
"36598","Jamison Brewer",32.60208,-85.48495,"College"
"36599","Jamison Brewer",39.76838,-86.15804,"NBA"
"36600","Jamison Brewer",40.71427,-74.00597,"NBA"
"36615","Jan Van Breda Kolff",33.7583,-118.3642,"Birth"
"36616","Jan Van Breda Kolff",33.7584,-118.3163,"High School"
"36617","Jan Van Breda Kolff",36.14811,-86.80305,"College"
"36618","Jan Van Breda Kolff",39.73915,-104.9847,"NBA"
"36619","Jan Van Breda Kolff",36.84681,-76.28522,"NBA"
